date,country,state_province,distributor_id,channel,retailer_id,sku,product_name,bottle_size_ml,units,unit_price,currency,discount_applied,promo_id,order_id,invoice_id
12-06-2025,USA,WA,D004,E-Commerce,R0002,CH-02-750,Maison Etoile Brut Rosé 750ml,750,1,68.75,USD,0,,O500178,INV500201
05/19/2023,Canada,AB,D001,Off-Trade,R0008,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,4,69.48,CAD,0,,O500179,INV500186
07-03-2025,Canada,PE,D002,Off-Trade,R0009,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,6,48.73,CAD,0,,O500180,INV500216
27-06-2023,USA,WA,D004,On-Trade,R0003,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,53.85,USD,1,P1028,O500181,INV500201
09/26/2024,Canada,AB,D004,Off-Trade,R0012,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,0,133.23,CAD,0,,O500182,INV500216
07/23/2024,USA,PA,D004,Off-Trade,R0007,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,5,57.05,USD,0,,O500183,INV500194
2024-09-01,USA,CT,D003,E-Commerce,R0014,CH-02-1500,Maison Étoile Brut Rosé 1500 mL,1500,1,117.15,USD,0,P1011,O500184,INV500188
08-05-2025,USA,WA,D002,Off-Trade,R0006,CH-06-750,Maison Etoile Demi-sec 750ml,750,1,70.92,USD,0,,O500185,INV500233
13-07-2024,USA,MI,D004,On-Trade,R0014,CH-06-750,Maison Etoile Demi-sec 750ml,750,5,56.93,USD,0,,O500186,INV500216
2024-10-29,USA,MI,D002,Off-Trade,R0003,CH-02-750,Maison Etoile Brut Rosé 750ml,750,1,58.42,USD,0,,O500187,INV500231
21-11-2023,Canada,PE,D001,On-Trade,R0012,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,7,76.33,CAD,0,,O500188,INV500206
2024-07-08,Canada,PE,D003,Off-Trade,R0008,CH-06-375,Maison Etoile Demi-sec 375ml,375,4,39.95,CAD,1,,O500189,INV500193
2025-05-14,USA,GA,D001,On-Trade,R0013,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,1,121.86,USD,0,,O500190,INV500237
05/23/2024,Canada,SK,D003,Off-Trade,R0009,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,1,75.99,CAD,0,,O500191,INV500226
22-03-2023,USA,AZ,D004,E-Commerce,R0005,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,3,34.93,USD,0,P1029,O500192,INV500215
2023-09-28,USA,MN,D001,Off-Trade,R0001,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,3,32.83,USD,0,,O500193,INV500240
03/23/2023,Canada,QC,D003,On-Trade,R0011,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,5,83.3,CAD,0,,O500194,INV500205
,USA,NY,D003,On-Trade,R0018,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,7,59.36,CAD,1,,O500195,INV500233
22-02-2024,USA,CT,D001,On-Trade,R0003,CH-07-750,Maison Etoile Extra Brut 750ml,750,3,57.3,USD,0,P1023,O500196,INV500212
2024-12-23,USA,FL,D004,E-Commerce,R0003,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,4,56.71,USD,0,P1005,O500197,
06/29/2023,USA,CO,D003,Off-Trade,R0017,CH-06-750,Maison Etoile Demi-sec 750ml,750,5,65.91,USD,0,P1039,O500198,INV500213
2025-04-18,USA,GA,D004,Off-Trade,R0013,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,41.16,USD,0,,O500199,INV500237
06/15/2023,Canada,AB,D001,On-Trade,R0008,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,4,77.42,CAD,0,,O500200,INV500209
04/01/2025,USA,CA,D002,Off-Trade,R0017,CH-07-375,Maison Étoile - Extra Brut 375ml,375,5,35.26,USD,1,,O500201,INV500247
08/12/2023,USA,MN,D001,E-Commerce,R0006,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,5,36.28,USD,0,,O500202,INV500247
02-09-2024,USA,WA,D001,E-Commerce,R0006,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,1,142.31,USD,0,,O500203,INV500212
04/24/2023,Canada,NS,D004,On-Trade,R0009,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,5,41.56,USD,0,P1046,O500204,INV500234
11/08/2024,USA,PA,D002,E-Commerce,R0013,CH-02-375,Maison Etoile Brut Rosé 375ml,375,5,34.34,USD,0,,O500205,INV500233
2025-03-14,USA,WA,D003,On-Trade,R0006,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,6,38.66,USD,0,,O500206,INV500210
2024-06-20,Canada,ON,D003,Off-Trade,R0011,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,4,41.95,CAD,0,,O500207,
2025-02-01,USA,AZ,D002,On-Trade,R0003,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,0,135.02,USD,0,,O500208,INV500223
2025-02-17,Canada,BC,D004,On-Trade,R0010,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,2,166.63,CAD,0,P1006,O500209,INV500247
2023-01-02,USA,FL,D004,On-Trade,R0004,CH-02-375,Maison Etoile Brut Rosé 375ml,375,4,34.97,USD,0,P1050,O500210,INV500231
2023-10-19,USA,OH,D001,On-Trade,R0002,CH-05-750,MAISON ÉTOILE vintage 2016 750ml,750,3,68.56,USD,0,,O500211,INV500241
08/26/2023,Canada,BC,D002,Off-Trade,R0010,CH-06-750,Maison Étoile Demi-sec 750 mL,750,3,75.01,CAD,0,,O500212,INV500228
2024-10-10,USA,FL,D002,On-Trade,R0014,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,5,42.16,USD,0,P1038,O500213,INV500228
03/04/2024,Canada,AB,D002,On-Trade,R0008,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,9,42.47,CAD,0,,O500214,INV500243
21-05-2023,Canada,NB,D003,On-Trade,R0012,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,4,81.79,CAD,0,P1009,O500215,INV500257
20-07-2024,Canada,PE,D001,Off-Trade,R0012,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,7,37.94,CAD,1,,O500216,INV500258
2023-04-25,USA,CO,D003,On-Trade,R0003,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,2,35.8,USD,0,P1038,O500217,INV500257
2024-06-21,USA,IL,D001,On-Trade,R0006,CH-06-375,Maison Étoile Demi-sec 375 mL,375,2,32.84,USD,0,,O500218,INV500250
02/19/2023,USA,CT,D003,Off-Trade,R0018,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,7,33.89,USD,0,P1012,O500219,INV500239
02/19/2025,Canada,QC,D003,Off-Trade,R0009,CH-07-1500,Maison Étoile - Extra Brut 1500ml,1500,2,170.81,CAD,1,,O500220,INV500224
2023-05-10,USA,OH,D004,On-Trade,R0004,CH-07-1500,Maison Étoile Extra Brut 1500 mL,1500,3,115.32,USD,0,,O500221,INV500236
04/13/2025,Canada,SK,D002,E-Commerce,R0009,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,3,49.06,CAD,0,,O500222,INV500263
30-09-2024,USA,OR,D003,Off-Trade,R0018,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,6,31.86,USD,0,,O500223,INV500268
08-09-2024,Canada,NB,D001,Off-Trade,R0012,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,4,78.68,CAD,0,,O500224,INV500224
10/18/2023,USA,WA,D001,On-Trade,R0006,CH-06-750,Maison Etoile Demi-sec 750ml,750,4,63.87,USD,1,,O500225,INV500274
04-02-2025,USA,MA,D002,On-Trade,R0002,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,6,34.09,USD,0,,O500226,INV500251
2025-02-27,USA,CO,D001,On-Trade,R0004,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,5,62.95,USD,0,,O500227,INV500243
12/08/2024,USA,CO,D003,Off-Trade,R0001,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,8,34.32,USD,1,P1002,O500228,INV500247
2024-04-07,Canada,PE,D002,On-Trade,R0009,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,2,82.63,CAD,0,P1057,O500229,INV500276
12/04/2023,USA,NJ,D004,On-Trade,R0013,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,2,58.82,USD,0,P1030,O500230,INV500272
25-03-2023,USA,CT,D002,Off-Trade,R0016,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,5,40.56,CAD,0,,O500231,INV500239
16-02-2024,USA,GA,D003,E-Commerce,R0006,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,5,37.14,USD,0,,O500232,INV500239
18-12-2024,Canada,QC,D002,Off-Trade,R0012,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,5,39.67,CAD,0,,O500233,INV500256
11/17/2023,Canada,NL,D003,On-Trade,R0011,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,12,48.46,CAD,0,P1036,O500234,INV500267
2024-04-06,USA,FL,D002,Off-Trade,R0014,CH-04-750,Maison Etoile Vintage 2014 750ml,750,3,50.08,USD,1,,O500235,INV500245
23-05-2025,Canada,BC,D002,On-Trade,R0012,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,2,78.53,USD,1,,O500236,INV500254
12/05/2023,USA,IL,D001,On-Trade,R0002,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,15,33.54,USD,0,,O500237,INV500268
28-03-2023,Canada,MB,D002,Off-Trade,R0008,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,71.74,CAD,1,,O500238,INV500265
05/27/2025,USA,NJ,D001,E-Commerce,R0005,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,0,132.54,USD,0,,O500239,INV500258
06/25/2025,USA,MI,D001,Off-Trade,R0006,CH-02-750,Maison Etoile Brut Rosé 750ml,750,1,57.51,USD,0,,O500240,INV500251
30-03-2025,USA,CO,D004,Off-Trade,R0017,CH-01-1500,Maison Etoile Brut Tradition 1500ml,1500,1,120.34,USD,0,,O500241,INV500266
2023-12-11,USA,CT,D004,Off-Trade,R0013,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,12,35.49,USD,0,,O500242,INV500286
2024-08-25,USA,GA,D004,On-Trade,R0017,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,2,111.72,USD,0,P1019,O500243,INV500258
2025-05-10,Canada,NB,D001,On-Trade,R0009,CH-07-375,Maison Etoile Extra Brut 375ml,375,6,41.92,CAD,0,,O500244,INV500268
2024-09-24,Canada,AB,D001,On-Trade,R0009,CH-01-750,Maison Étoile Brut Tradition 750 mL,750,2,85.1,CAD,0,P1038,O500245,INV500281
02/03/2023,Canada,ON,D002,On-Trade,R0015,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,1,182.65,CAD,0,,O500246,INV500275
07-08-2023,USA,MI,D004,Off-Trade,R0016,CH-03-750,MAISON ÉTOILE blanc de blancs 750ml,750,7,55.45,USD,1,,O500247,INV500265
2023-10-22,USA,AZ,D002,Off-Trade,R0007,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,3,35.39,USD,0,P1057,O500248,INV500271
14-10-2024,USA,IL,D003,On-Trade,R0001,CH-06-1500,Maison Étoile - Demi-sec 1500ml,1500,2,125.0,USD,0,,O500249,INV500263
16-01-2023,USA,MI,D001,On-Trade,R0003,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,4,36.48,USD,0,,O500250,INV500253
2023-06-02,USA,MN,D002,On-Trade,R0018,CH-06-375,Maison Étoile - Demi-sec 375ml,375,4,36.59,USD,0,,O500251,INV500296
28-05-2024,USA,FL,D004,Off-Trade,R0005,CH-04-750,Maison Etoile Vintage 2014 750ml,750,3,59.21,USD,1,,O500252,INV500279
09/27/2024,USA,VA,D001,On-Trade,R0001,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,2,56.49,USD,0,,O500253,INV500301
2024-02-05,USA,OR,D004,Off-Trade,R0014,CH-03-1500,Maison Étoile - Blanc de Blancs 1500ml,1500,1,139.56,USD,0,P1056,O500254,INV500298
05-05-2023,USA,MN,D004,On-Trade,R0006,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,2,140.35,USD,0,,O500255,INV500296
2023-05-26,USA,NJ,D004,Off-Trade,R0014,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,4,23.84,USD,0,P1056,O500256,INV500305
05/21/2025,USA,WA,D002,On-Trade,R0005,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,5,58.5,USD,1,,O500257,INV500274
24-01-2023,USA,OH,D004,Off-Trade,R0006,CH-04-750,Maison Étoile Vintage 2014 750 mL,750,4,51.34,USD,0,P1058,O500258,INV500299
26-01-2023,USA,GA,D002,On-Trade,R0013,CH-06-375,Maison Étoile Demi-sec 375 mL,375,8,30.21,USD,0,,O500259,INV500270
2023-01-07,USA,MN,D001,Off-Trade,R0006,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,2,59.79,USD,1,,O500260,
05/05/2025,USA,MN,D001,Off-Trade,R0014,CH-06-1500,Maison Étoile - Demi-sec 1500ml,1500,2,146.74,USD,0,,O500261,INV500265
2023-08-24,USA,PA,D003,E-Commerce,R0014,CH-02-750,Maison Etoile Brut Rosé 750ml,750,1,56.18,USD,0,,O500262,INV500275
01/28/2023,USA,NC,D004,Off-Trade,R0006,CH-06-375,Maison Étoile Demi-sec 375 mL,375,4,31.45,USD,1,,O500263,INV500282
2025-01-12,USA,OR,D001,On-Trade,R0005,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,0,130.75,USD,0,P1010,O500264,INV500291
04/01/2024,Canada,QC,D001,On-Trade,R0008,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,2,71.92,CAD,1,,O500265,INV500267
10/05/2023,USA,CA,D004,On-Trade,R0018,CH-07-750,Maison Etoile Extra Brut 750ml,750,3,59.9,USD,0,P1010,O500266,INV500308
07/20/2023,USA,GA,D003,On-Trade,R0006,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,4,38.17,USD,0,,O500267,INV500296
14-06-2024,USA,NJ,D004,On-Trade,R0014,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,5,32.99,USD,0,P1039,O500268,INV500295
18-05-2023,Canada,NS,D004,On-Trade,R0010,CH-04-375,Maison Etoile Vintage 2014 375ml,375,7,53.93,CAD,0,,O500269,INV500287
2024-04-09,Canada,NL,D002,E-Commerce,R0011,CH-07-750,Maison Étoile Extra Brut 750 mL,750,1,77.83,CAD,0,,O500270,INV500309
01-05-2025,USA,NJ,D004,Off-Trade,R0016,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,0,122.73,USD,0,,O500271,INV500283
2024-07-23,Canada,AB,D003,Off-Trade,R0008,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,6,48.74,CAD,0,,O500272,INV500320
28-11-2023,Canada,NB,D002,E-Commerce,R0012,CH-05-375,Maison Etoile Vintage 2016 375ml,375,8,43.77,CAD,0,P1019,O500273,INV500305
2023-03-02,Canada,NS,D004,Off-Trade,R0012,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,5,48.87,CAD,0,P1048,O500274,INV500278
06/05/2025,USA,TX,D001,Off-Trade,R0007,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,2,29.33,USD,1,P1051,O500275,INV500291
2025-04-02,USA,NC,D002,Off-Trade,R0013,CH-01-1500,Maison Étoile Brut Tradition 1500 mL,1500,1,148.51,USD,0,,O500276,INV500293
03-03-2025,USA,CT,D002,On-Trade,R0003,CH-06-375,Maison Étoile - Demi-sec 375ml,375,1,38.1,USD,0,,O500277,INV500281
,USA,NY,D002,E-Commerce,R0016,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,52.05,USD,0,,O500278,INV500285
20-11-2023,USA,MI,D002,Off-Trade,R0007,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,6,55.75,USD,0,,O500279,INV500306
29-07-2023,USA,MI,D002,On-Trade,R0005,CH-07-1500,Maison Etoile Extra Brut 1500ml,1500,1,124.47,USD,0,,O500280,INV500318
2025-03-30,Canada,AB,D003,On-Trade,R0009,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,2,62.01,CAD,0,,O500281,INV500306
10-04-2024,Canada,SK,D002,Off-Trade,R0015,CH-06-375,Maison Étoile Demi-sec 375 mL,375,5,41.85,CAD,0,,O500282,INV500313
16-02-2024,USA,CA,D004,Off-Trade,R0003,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,10,38.75,USD,0,,O500283,INV500306
07/30/2023,Canada,SK,D002,On-Trade,R0009,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,1,165.4,CAD,1,,O500284,INV500285
05/26/2023,Canada,NB,D003,Off-Trade,R0008,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,5,37.52,CAD,0,,O500285,INV500289
2024-04-26,Canada,SK,D002,On-Trade,R0011,CH-01-750,Maison Étoile Brut Tradition 750 mL,750,1,83.98,CAD,1,,O500286,INV500330
02/15/2023,USA,NY,D001,Off-Trade,R0016,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,6,56.95,USD,0,P1049,O500287,INV500310
2023-03-06,USA,CO,D002,E-Commerce,R0017,CH-02-1500,Maison Étoile Brut Rosé 1500 mL,1500,1,111.62,USD,0,,O500288,INV500300
01-10-2024,Canada,PE,D004,On-Trade,R0009,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,2,76.21,CAD,0,,O500289,INV500326
2023-06-07,USA,MA,D001,E-Commerce,R0001,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,7,24.5,USD,0,,O500290,
02/15/2023,USA,OH,D003,On-Trade,R0006,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,5,60.48,USD,0,,O500291,INV500318
26-06-2024,USA,NJ,D003,E-Commerce,R0005,CH-01-375,Maison Etoile Brut Tradition 375ml,375,8,33.47,USD,0,,O500292,INV500334
2023-12-02,USA,FL,D003,E-Commerce,R0016,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,12,32.98,USD,0,P1038,O500293,INV500316
07/19/2024,Canada,NB,D002,Off-Trade,R0010,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,1,86.58,CAD,0,P1045,O500294,INV500340
14-05-2023,USA,CT,D001,Off-Trade,R0007,CH-03-1500,MAISON ÉTOILE blanc de blancs 1500ml,1500,1,127.88,USD,0,,O500295,INV500318
2023-09-14,USA,OR,D002,Off-Trade,R0003,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,4,31.12,USD,0,P1002,O500296,INV500305
05-07-2023,Canada,ON,D003,Off-Trade,R0010,CH-02-375,Maison Etoile Brut Rosé 375ml,375,3,35.82,CAD,0,,O500297,INV500318
20-06-2023,USA,NJ,D002,On-Trade,R0013,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,7,39.34,USD,0,,O500298,
04/22/2023,USA,OR,D002,On-Trade,R0014,CH-07-375,Maison Etoile Extra Brut 375ml,375,4,35.1,USD,1,,O500299,INV500331
2024-04-14,USA,CT,D004,On-Trade,R0007,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,8,37.72,USD,0,P1015,O500300,INV500320
05/14/2024,USA,GA,D001,On-Trade,R0003,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,4,127.19,USD,1,,O500301,INV500302
2024-02-21,Canada,AB,D004,On-Trade,R0008,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,8,72.94,CAD,0,,O500302,INV500309
05/03/2025,Canada,BC,D001,On-Trade,R0008,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,79.85,CAD,0,P1051,O500303,INV500322
2024-04-19,USA,OR,D001,Off-Trade,R0005,CH-05-1500,Maison Étoile Vintage 2016 1500 mL,1500,2,116.92,USD,1,,O500304,INV500315
12-04-2025,Canada,SK,D003,On-Trade,R0009,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,4,74.95,CAD,0,P1015,O500305,INV500351
06/09/2023,USA,OH,D004,Off-Trade,R0018,CH-06-375,Maison Etoile Demi-sec 375ml,375,8,36.04,USD,0,,O500306,
08/28/2024,USA,GA,D001,E-Commerce,R0014,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,1,60.01,USD,0,,O500307,INV500342
08-12-2023,Canada,ON,D001,On-Trade,R0012,CH-05-750,Maison Etoile Vintage 2016 750ml,750,6,81.75,CAD,0,,O500308,INV500320
06/03/2023,Canada,MB,D001,On-Trade,R0010,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,1,188.97,CAD,0,,O500309,INV500326
2025-01-01,USA,TX,D004,Off-Trade,R0001,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,3,50.38,USD,0,P1046,O500310,INV500313
11/12/2023,USA,OH,D003,E-Commerce,R0017,CH-05-750,Maison Etoile Vintage 2016 750ml,750,4,62.44,USD,0,,O500311,INV500348
27-03-2023,USA,CA,D004,Off-Trade,R0005,CH-07-375,Maison Étoile Extra Brut 375 mL,375,3,36.05,USD,0,,O500312,INV500352
2023-09-06,Canada,NS,D001,Off-Trade,R0015,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,4,73.85,CAD,1,,O500313,INV500319
03/28/2023,USA,NY,D001,On-Trade,R0016,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,8,31.47,USD,1,,O500314,INV500334
2025-05-08,USA,PA,D002,On-Trade,R0018,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,7,29.28,USD,0,,O500315,INV500340
2023-01-31,USA,CA,D001,Off-Trade,R0017,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,3,63.48,USD,1,,O500316,
03-12-2024,USA,IL,D002,Off-Trade,R0001,CH-03-1500,Maison Étoile - Blanc de Blancs 1500ml,1500,5,135.97,USD,0,P1044,O500317,INV500352
2023-08-23,USA,OH,D003,On-Trade,R0014,,Maison Etoile Extra Brut 375ml,375,2,29.43,USD,1,P1049,O500318,
10-02-2023,USA,MD,D002,On-Trade,R0004,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,5,37.4,USD,0,,O500319,INV500333
28-01-2025,USA,TX,D004,Off-Trade,R0006,CH-04-375,Maison Etoile Vintage 2014 375ml,375,5,37.08,USD,0,,O500320,
2023-04-06,USA,AZ,D003,Off-Trade,R0006,CH-05-375,Maison Etoile Vintage 2016 375ml,375,4,32.42,USD,0,,O500321,INV500367
06-06-2025,USA,MN,D003,On-Trade,R0006,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,3,36.38,USD,0,P1025,O500322,INV500336
09-05-2025,USA,WA,D004,On-Trade,R0004,CH-07-1500,Maison Étoile Extra Brut 1500 mL,1500,1,137.15,CAD,0,,O500323,INV500351
16-09-2023,USA,WA,D001,On-Trade,R0014,CH-06-375,Maison Étoile - Demi-sec 375ml,375,5,37.51,USD,1,,O500324,INV500331
2024-11-20,Canada,BC,D004,On-Trade,R0008,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,5,71.78,CAD,0,P1030,O500325,INV500351
08-05-2023,USA,PA,D003,On-Trade,R0018,CH-07-375,Maison Étoile - Extra Brut 375ml,375,7,38.5,USD,0,,O500326,INV500367
05/28/2025,USA,NC,D003,E-Commerce,R0016,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,4,36.8,USD,0,P1056,O500327,INV500345
03/10/2024,USA,IL,D001,On-Trade,R0007,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,4,27.84,USD,0,,O500328,INV500361
11/28/2024,Canada,PE,D003,E-Commerce,R0008,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,76.93,CAD,0,,O500329,INV500338
09/19/2023,USA,TX,D004,On-Trade,R0018,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,4,62.79,USD,0,,O500330,INV500331
04/09/2024,USA,MN,D002,Off-Trade,R0018,CH-06-750,Maison Étoile - Demi-sec 750ml,750,5,66.8,USD,0,P1058,O500331,INV500356
05/31/2024,USA,IL,D003,On-Trade,R0014,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,4,64.47,USD,0,,O500332,INV500378
10-03-2025,USA,GA,D002,On-Trade,R0017,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,5,58.38,CAD,1,,O500333,INV500367
02-04-2025,USA,PA,D001,On-Trade,R0003,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,1,58.11,USD,0,,O500334,INV500350
2023-11-02,USA,MI,D002,On-Trade,R0013,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,5,52.78,USD,1,,O500335,INV500335
2023-03-21,Canada,ON,D004,Off-Trade,R0010,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,82.76,CAD,0,P1021,O500336,INV500341
2025-02-04,Canada,MB,D002,Off-Trade,R0009,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,8,40.11,CAD,1,,O500337,INV500366
30-09-2023,USA,NC,D004,On-Trade,R0003,CH-01-375,Maison Etoile Brut Tradition 375ml,375,5,36.9,USD,0,,O500338,INV500356
22-09-2023,Canada,NB,D002,Off-Trade,R0010,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,6,79.08,CAD,1,,O500339,INV500373
05/17/2023,Canada,MB,D004,Off-Trade,R0015,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,5,39.06,CAD,0,,O500340,INV500366
2023-03-13,USA,MN,D001,On-Trade,R0018,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,2,65.48,USD,0,P1041,O500341,INV500390
02/26/2023,Canada,NB,D002,E-Commerce,R0015,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,43.47,CAD,0,P1024,O500342,INV500365
12/14/2023,Canada,ON,D002,On-Trade,R0010,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,4,161.23,CAD,0,,O500343,INV500350
03-01-2025,USA,NC,D004,On-Trade,R0014,CH-03-1500,MAISON ÉTOILE blanc de blancs 1500ml,1500,4,139.02,USD,1,,O500344,INV500391
14-01-2023,Canada,NS,D003,On-Trade,R0009,CH-04-375,Maison Etoile Vintage 2014 375ml,375,5,46.77,CAD,0,,O500345,INV500387
26-01-2023,USA,FL,D004,On-Trade,R0005,CH-01-375,Maison Etoile Brut Tradition 375ml,375,3,36.42,USD,0,P1035,O500346,INV500372
03/03/2025,USA,VA,D001,Off-Trade,R0013,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,3,50.41,USD,0,,O500347,INV500361
15-11-2024,Canada,NS,D003,Off-Trade,R0012,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,5,44.98,CAD,0,P1032,O500348,INV500386
2024-11-06,USA,IL,D003,Off-Trade,R0014,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,9,33.29,USD,0,,O500349,INV500364
07/25/2024,Canada,ON,D001,Off-Trade,R0010,CH-05-1500,Maison Étoile - Vintage 2016 1500ml,1500,1,167.4,CAD,0,,O500350,INV500370
2024-05-30,USA,MA,D001,E-Commerce,R0005,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,3,29.44,USD,0,,O500351,INV500384
20-08-2023,USA,OH,D004,Off-Trade,R0007,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,3,23.87,USD,1,P1003,O500352,INV500378
30-04-2023,USA,GA,D004,Off-Trade,R0017,CH-02-375,Maison Etoile Brut Rosé 375ml,375,4,29.3,USD,0,,O500353,INV500370
25-11-2023,USA,CA,D001,Off-Trade,R0003,CH-06-1500,Maison Étoile Demi-sec 1500 mL,1500,5,154.82,USD,0,,O500354,INV500376
